"id","title","description","state","product","parent_id","parent_ids","collection_id","tags","author_id","created_at","updated_at","url","tiene_descripcion","es_draft","potencialmente_obsoleto"
"14711672","Alcance de la Integración entre Restobar y Pymes - Costo de lo vendido","Integración Restobar y Pymes: controla inventario, compras y costo de lo vendido automáticamente en tu restaurante.","published","Restobar","","[19546787]","19546787","[]","9829033","1776801290","1776806416","https://universidad-restobar.loggro.com/es/articles/14711672-alcance-de-la-integracion-entre-restobar-y-pymes-costo-de-lo-vendido","True","False","False"
"12881500","Cómo integrar Restobar con Loggro Pymes - Configuraciones importantes","¿Cómo integrar Restobar con Loggro Pymes? Guía completa con todos los pasos de configuración.","published","Restobar","19546787","[19546787]","19546787","[]","9829033","1763562303","1776800318","https://universidad-restobar.loggro.com/es/articles/12881500-como-integrar-restobar-con-loggro-pymes-configuraciones-importantes","True","False","False"
"12880642","Cómo funciona la integración de Restobar con Loggro Pymes","Aprende a integrar Restobar con Loggro Pymes paso a paso: requisitos, permisos y configuración completa.","published","Restobar","19546787","[19546787]","19546787","[]","9829033","1763560729","1776796375","https://universidad-restobar.loggro.com/es/articles/12880642-como-funciona-la-integracion-de-restobar-con-loggro-pymes","True","False","False"
"12880647","Integración de Restobar con Loggro Pymes: Guía rápida paso a paso","Integra Restobar con Loggro Pymes fácil y rápido. Automatiza ventas y mejora tu gestión empresarial.","published","Restobar","19546787","[19546787]","19546787","[]","9829033","1763560767","1776795305","https://universidad-restobar.loggro.com/es/articles/12880647-integracion-de-restobar-con-loggro-pymes-guia-rapida-paso-a-paso","True","False","False"
"13928264","Dashboard de Nómina en Loggro: cómo entender y usar tu tablero de control","Aprende a usar el dashboard de nómina en Loggro: estados, contratos, gastos y reportes en un solo lugar.","published","Nomina","","[16582958]","16582958","[]","9829033","1772642957","1776789511","https://universidad-nomina.loggro.com/es/articles/13928264-dashboard-de-nomina-en-loggro-como-entender-y-usar-tu-tablero-de-control","True","False","False"
"12922064","Cómo crear un proveedor de domicilio en el sistema (Guía paso a paso)","Aprende a crear proveedores de domicilio y gestionar comisiones en tu sistema de ventas fácilmente.","published","Restobar","16749033","[16749033]","16749033","[]","9829033","1764011695","1775478798","https://universidad-restobar.loggro.com/es/articles/12922064-como-crear-un-proveedor-de-domicilio-en-el-sistema-guia-paso-a-paso","True","False","False"
"12881240","Guía completa: Errores comunes al crear productos para Rappi en Restobar y cómo solucionarlos","En este artículo te contaremos sobre algunos de los errores más comunes en la creación de productos para Rappi desde Restobar.","published","Restobar","19546862","[19546862]","19546862","[]","9829033","1763562106","1775487804","https://universidad-restobar.loggro.com/es/articles/12881240-guia-completa-errores-comunes-al-crear-productos-para-rappi-en-restobar-y-como-solucionarlos","True","False","False"
"12880801","Cómo integrar Rappi con Restobar","Integra Rappi con Restobar paso a paso y gestiona pedidos, menú y promociones fácilmente desde ambas plataformas.","published","Restobar","19546862","[19546862]","19546862","[]","9829033","1763561484","1776784709","https://universidad-restobar.loggro.com/es/articles/12880801-como-integrar-rappi-con-restobar","True","False","False"
"12881301","Integración de Restobar con Rappi: Guía rápida paso a paso","Cómo integrar Restobar con Rappi paso a paso para automatizar pedidos y optimizar la gestión de tu restaurante.","published","Restobar","19546862","[19546862]","19546862","[]","9829033","1763562166","1775493664","https://universidad-restobar.loggro.com/es/articles/12881301-integracion-de-restobar-con-rappi-guia-rapida-paso-a-paso","True","False","False"
"12880700","¿Qué pasa cuando anulas una factura en Restobar? (Integración con Siigo Nube)","Aprende cómo anular facturas en Restobar y gestionarlas correctamente en Siigo Nube paso a paso.","published","Restobar","19546848","[19546848]","19546848","[]","9829033","1763561035","1774972814","https://universidad-restobar.loggro.com/es/articles/12880700-que-pasa-cuando-anulas-una-factura-en-restobar-integracion-con-siigo-nube","True","False","False"
"12881598","Cómo actualizar el reenvío de facturas a Siigo en Restobar (Guía paso a paso)","Actualiza el estado de facturas enviadas a Siigo en Restobar y soluciona errores de sincronización fácilmente.","published","Restobar","19546848","[19546848]","19546848","[]","9829033","1763562378","1775494782","https://universidad-restobar.loggro.com/es/articles/12881598-como-actualizar-el-reenvio-de-facturas-a-siigo-en-restobar-guia-paso-a-paso","True","False","False"
"12880771","Cómo obtener las credenciales de Siigo Nube para integrar con Restobar","Guía paso a paso para obtener el Usuario API y Access Key de Siigo Nube e integrarla con Restobar.","published","Restobar","19546848","[19546848]","19546848","[]","9829033","1763561390","1774985193","https://universidad-restobar.loggro.com/es/articles/12880771-como-obtener-las-credenciales-de-siigo-nube-para-integrar-con-restobar","True","False","False"
"12880831","Cómo integrar Restobar con Siigo Nube: guía paso a paso","Aprende a integrar Restobar con Siigo Nube paso a paso: permisos, conexión, configuración y sincronización de facturas.","published","Restobar","19546848","[19546848]","19546848","[]","9829033","1763561605","1775484809","https://universidad-restobar.loggro.com/es/articles/12880831-como-integrar-restobar-con-siigo-nube-guia-paso-a-paso","True","False","False"
"14019699","Cómo configurar y usar la báscula en Loggro Restobar (Guía paso a paso)","Configura y usa la báscula en Loggro Restobar paso a paso para vender por peso de forma rápida y precisa.","published","Restobar","16749033","[16749033]","16749033","[]","9829033","1773153431","1775506346","https://universidad-restobar.loggro.com/es/articles/14019699-como-configurar-y-usar-la-bascula-en-loggro-restobar-guia-paso-a-paso","True","False","False"
"12880626","Cómo corregir errores de impuestos no asociados al ID de la DIAN en la integración con Loggro Pymes","Corrige el error de impuestos en Loggro Pymes desde Restobar en 2 pasos. Asigna la tarifa correcta y soluciona el ID de la DIAN.","published","Restobar","19546787","[19546787]","19546787","[]","9829033","1763560655","1774909566","https://universidad-restobar.loggro.com/es/articles/12880626-como-corregir-errores-de-impuestos-no-asociados-al-id-de-la-dian-en-la-integracion-con-loggro-pymes","True","False","False"
"12880670","Cómo asociar un centro de costos o responsabilidad en la integración entre Loggro Restobar y Pymes","Configura centros de costos en Loggro Pymes y automatiza su uso en facturas sincronizadas desde Restobar.","published","Restobar","19546787","[19546787]","19546787","[]","9829033","1763560864","1774971843","https://universidad-restobar.loggro.com/es/articles/12880670-como-asociar-un-centro-de-costos-o-responsabilidad-en-la-integracion-entre-loggro-restobar-y-pymes","True","False","False"
"12880825","Cómo sincronizar facturas electrónicas de Loggro Restobar con Loggro Pymes","¿Cómo sincronizar facturas electrónicas de Restobar con Pymes? Guía completa de configuración y verificación.","published","Restobar","19546787","[19546787]","19546787","[]","9829033","1763561582","1775058106","https://universidad-restobar.loggro.com/es/articles/12880825-como-sincronizar-facturas-electronicas-de-loggro-restobar-con-loggro-pymes","True","False","False"
"12880623","Qué sucede cuando se anula una factura desde Restobar con integración a Loggro Pymes","Aprende qué ocurre en Loggro Pymes al anular una factura desde Restobar y cómo verificar su estado.","published","Restobar","19546787","[19546787]","19546787","[]","9829033","1763560652","1774907757","https://universidad-restobar.loggro.com/es/articles/12880623-que-sucede-cuando-se-anula-una-factura-desde-restobar-con-integracion-a-loggro-pymes","True","False","False"
"12880621","Cómo gestionar facturas a crédito en Restobar con integración a Loggro Pymes","Gestiona ventas a crédito en Restobar: crea facturas, registra abonos y sincroniza con Loggro fácilmente.","published","Restobar","19546787","[19546787]","19546787","[]","9829033","1763560637","1774904504","https://universidad-restobar.loggro.com/es/articles/12880621-como-gestionar-facturas-a-credito-en-restobar-con-integracion-a-loggro-pymes","True","False","False"
"12880857","Cómo verificar la sincronización de facturas entre Restobar y Loggro Pymes","Verifica y sincroniza facturas entre Restobar y Loggro Pymes paso a paso. Soluciona errores fácilmente.","published","Restobar","19546787","[19546787]","19546787","[]","9829033","1763561652","1775082890","https://universidad-restobar.loggro.com/es/articles/12880857-como-verificar-la-sincronizacion-de-facturas-entre-restobar-y-loggro-pymes","True","False","False"
"12881607","Cómo reenviar facturas masivamente de Restobar a Loggro Pymes (Guía paso a paso)","Reenvía facturas masivamente de Restobar a Loggro Pymes paso a paso y soluciona errores de envío fácilmente.","published","Restobar","19546787","[19546787]","19546787","[]","9829033","1763562388","1775495323","https://universidad-restobar.loggro.com/es/articles/12881607-como-reenviar-facturas-masivamente-de-restobar-a-loggro-pymes-guia-paso-a-paso","True","False","False"
"12816131","Configuración inicial de tu empresa en Loggro Pymes (Guía paso a paso)","Configura tu empresa en Loggro Pymes paso a paso: datos, impuestos y parámetros clave para empezar a facturar rápido.","published","Pymes","16589032","[19455968]","19455968","[]","9829033","1762914891","1776301041","https://universidad-pymes.loggro.com/es/articles/12816131-configuracion-inicial-de-tu-empresa-en-loggro-pymes-guia-paso-a-paso","True","False","False"
"12815766","Manejo de Inventario en Loggro Pymes: Guía completa paso a paso","Guía paso a paso para gestionar inventario en Loggro Pymes: configuración, entradas, salidas y control en tiempo real.","published","Pymes","16589032","[19455968]","19455968","[]","9829033","1762913825","1776296759","https://universidad-pymes.loggro.com/es/articles/12815766-manejo-de-inventario-en-loggro-pymes-guia-completa-paso-a-paso","True","False","False"
"12815642","Configuración del módulo Contable - Plan Solo Contabilidad (Loggro Pymes)","Configura el módulo contable en Loggro Pymes paso a paso: calendario, cuentas, fuentes y comprobantes.","published","Pymes","16589032","[19455994]","19455994","[]","9829033","1762913509","1776287167","https://universidad-pymes.loggro.com/es/articles/12815642-configuracion-del-modulo-contable-plan-solo-contabilidad-loggro-pymes","True","False","False"
"12816024","Opciones Avanzadas en el Plan Solo Contabilidad de Loggro Pymes: Guía Completa","Opciones avanzadas en Loggro Pymes: cierres contables, exógena y procesos clave explicados paso a paso.","published","Pymes","16589032","[19455994]","19455994","[]","9829033","1762914640","1776204982","https://universidad-pymes.loggro.com/es/articles/12816024-opciones-avanzadas-en-el-plan-solo-contabilidad-de-loggro-pymes-guia-completa","True","False","False"
"12816060","Reportes contables en Loggro Pymes (Plan Solo Contabilidad): guía práctica para consultarlos","Reportes contables en Loggro Pymes: consulta saldos, movimientos e impuestos de forma clara y rápida.","published","Pymes","16589032","[19455994]","19455994","[]","9829033","1762914721","1776203907","https://universidad-pymes.loggro.com/es/articles/12816060-reportes-contables-en-loggro-pymes-plan-solo-contabilidad-guia-practica-para-consultarlos","True","False","False"
"12831862","Configuración inicial de Loggro Pymes (Plan Solo Contabilidad): guía paso a paso","Configura Loggro Pymes paso a paso: datos, contacto y responsabilidades fiscales de tu empresa fácilmente.","published","Pymes","","[19455994]","19455994","[]","9829033","1763046630","1776202918","https://universidad-pymes.loggro.com/es/articles/12831862-configuracion-inicial-de-loggro-pymes-plan-solo-contabilidad-guia-paso-a-paso","True","False","False"
"12816175","Estructura de Loggro Pymes: Plan Solo Contabilidad (Guía completa)","Conoce la estructura de Loggro Solo Contabilidad y aprende a usar sus funciones paso a paso fácilmente.","published","Pymes","16589032","[19455994]","19455994","[]","9829033","1762914980","1776198061","https://universidad-pymes.loggro.com/es/articles/12816175-estructura-de-loggro-pymes-plan-solo-contabilidad-guia-completa","True","False","False"
"12815594","Cómo importar facturas de compra electrónicas a crédito en Loggro Pymes (paso a paso)","Importa y gestiona facturas electrónicas de compra en Loggro Pymes paso a paso de forma fácil y segura.","published","Pymes","16589032","[19455914]","19455914","[]","9829033","1762913395","1776192741","https://universidad-pymes.loggro.com/es/articles/12815594-como-importar-facturas-de-compra-electronicas-a-credito-en-loggro-pymes-paso-a-paso","True","False","False"
"12816586","Buzón de Recepción con POP3: cambios importantes y cómo respaldar tu información","Cambio en buzón POP3: cómo respaldar correos y evitar pérdida de información paso a paso.","published","Pymes","16589252","[16589252]","16589252","[]","9829033","1762916240","1776182744","https://universidad-pymes.loggro.com/es/articles/12816586-buzon-de-recepcion-con-pop3-cambios-importantes-y-como-respaldar-tu-informacion","True","False","False"
"12816583","Errores AAH07 y AAH09 en eventos electrónicos: causas y cómo solucionarlos","Errores AAH07 y AAH09 en eventos DIAN: causas, ejemplos y cómo solucionarlos paso a paso.","published","Pymes","16589252","[16589252]","16589252","[]","9829033","1762916232","1776181561","https://universidad-pymes.loggro.com/es/articles/12816583-errores-aah07-y-aah09-en-eventos-electronicos-causas-y-como-solucionarlos","True","False","False"
"12816582","Verificación de ingreso en Loggro: guía paso a paso para acceder de forma segura","Verificación en Loggro: cómo ingresar, recibir código y solucionar errores paso a paso.","published","Pymes","16589252","[16589252]","16589252","[]","9829033","1762916228","1776120373","https://universidad-pymes.loggro.com/es/articles/12816582-verificacion-de-ingreso-en-loggro-guia-paso-a-paso-para-acceder-de-forma-segura","True","False","False"
"12870113","Actualización del valor hora en nómina: cómo calcular horas extras, recargos y festivos correctamente","Actualización del valor hora en nómina: calcula correctamente horas extras, recargos y festivos según la ley.","published","Pymes","","[16589252]","16589252","[]","9829033","1763474539","1776117259","https://universidad-pymes.loggro.com/es/articles/12870113-actualizacion-del-valor-hora-en-nomina-como-calcular-horas-extras-recargos-y-festivos-correctamente","True","False","False"
"12816578","Cómo facturar desde POS a partir del 1 de julio de 2024 (Declarantes y No Declarantes de Renta)","Facturación POS 2024: guía para cumplir la normativa DIAN y emitir facturas electrónicas correctamente.","published","Pymes","16589252","[16589252]","16589252","[]","9829033","1762916192","1776114666","https://universidad-pymes.loggro.com/es/articles/12816578-como-facturar-desde-pos-a-partir-del-1-de-julio-de-2024-declarantes-y-no-declarantes-de-renta","True","False","False"
"12816571","Cómo facturar ventas POS con Factura Electrónica si eres Declarante de Renta (Guía paso a paso)","Cómo facturar ventas POS electrónicamente si eres declarante de renta en Loggro paso a paso.","published","Pymes","16589252","[16589252]","16589252","[]","9829033","1762916148","1776113641","https://universidad-pymes.loggro.com/es/articles/12816571-como-facturar-ventas-pos-con-factura-electronica-si-eres-declarante-de-renta-guia-paso-a-paso","True","False","False"
"12816572","Implementación de la Reforma Laboral en Nómina Loggro (Ley 2466 de 2025)","Reforma Laboral 2025 en Loggro: aprende a aplicar cambios de nómina fácil y cumplir la ley vigente.","published","Pymes","16589252","[16589252]","16589252","[]","9829033","1762916152","1776112515","https://universidad-pymes.loggro.com/es/articles/12816572-implementacion-de-la-reforma-laboral-en-nomina-loggro-ley-2466-de-2025","True","False","False"
"12816570","Cambio de razón social a LOGGRO S.A.S.: qué significa y qué debes hacer","Cambio de razón social a LOGGRO S.A.S.: conoce qué cambió, qué debes hacer y cómo aceptar los nuevos términos.","published","Pymes","16589252","[16589252]","16589252","[]","9829033","1762916143","1776111331","https://universidad-pymes.loggro.com/es/articles/12816570-cambio-de-razon-social-a-loggro-s-a-s-que-significa-y-que-debes-hacer","True","False","False"
"12816567","Nuevas tarifas de Autorretención Especial por Renta (Decreto 0572 de 2025): guía práctica para actualizar en el sistema","Actualiza la autorretención en Loggro según Decreto 0572 de 2025 y evita errores en retenciones e impuestos.","published","Pymes","16589252","[16589252]","16589252","[]","9829033","1762916136","1776110430","https://universidad-pymes.loggro.com/es/articles/12816567-nuevas-tarifas-de-autorretencion-especial-por-renta-decreto-0572-de-2025-guia-practica-para-actualizar-en-el-sistema","True","False","False"
"12816590","Desde el 25 de mayo, Baloto dejará de ser un punto de recaudo para los servicios de Loggro","nan","draft","Pymes","16589252","[16589252]","16589252","[]","9829033","1762916254","1776109076","","True","True","False"
"12816589","Ajustes en precios de Loggro para 2024: Renueva ahora a tarifas de 2023 y con hasta 15% de descuento","nan","draft","Pymes","16589252","[16589252]","16589252","[]","9829033","1762916251","1776109069","","True","True","False"
"12816520","Guía completa de videos del módulo de Ventas","Aprende a usar el módulo de Ventas: facturación, pagos, impuestos y facturación electrónica paso a paso.","published","Pymes","16589224","[16589224]","16589224","[]","9829033","1762915935","1776108312","https://universidad-pymes.loggro.com/es/articles/12816520-guia-completa-de-videos-del-modulo-de-ventas","True","False","False"
"12816497","Guía de Videos Generales de Loggro: Seguridad, Acceso y Solución de Problemas","Videos de Loggro para activar doble autenticación, borrar historial y recuperar acceso paso a paso.","published","Pymes","16589224","[16589224]","16589224","[]","9829033","1762915900","1776106674","https://universidad-pymes.loggro.com/es/articles/12816497-guia-de-videos-generales-de-loggro-seguridad-acceso-y-solucion-de-problemas","True","False","False"
"12816453","Capacitaciones grabadas de Loggro Pymes: guía completa por módulos","Capacitaciones grabadas de Loggro Pymes por módulos: aprende POS, ventas, compras, inventario y contabilidad fácilmente.","published","Pymes","16589224","[16589224]","16589224","[]","9829033","1762915851","1776106243","https://universidad-pymes.loggro.com/es/articles/12816453-capacitaciones-grabadas-de-loggro-pymes-guia-completa-por-modulos","True","False","False"
"12816441","Guía de videos del módulo de Reportes: cómo consultar la rentabilidad de los ítems","Aprende a consultar la rentabilidad de tus productos con el módulo de Reportes de forma fácil y rápida.","published","Pymes","16589224","[16589224]","16589224","[]","9829033","1762915767","1776097851","https://universidad-pymes.loggro.com/es/articles/12816441-guia-de-videos-del-modulo-de-reportes-como-consultar-la-rentabilidad-de-los-items","True","False","False"
"12816402","Guía de Videos del Módulo de Configuración: Aprende a Parametrizar tu Sistema","Videos del módulo de configuración: aprende a crear usuarios, pagos, precios y más paso a paso.","published","Pymes","16589224","[16589224]","16589224","[]","9829033","1762915639","1776096748","https://universidad-pymes.loggro.com/es/articles/12816402-guia-de-videos-del-modulo-de-configuracion-aprende-a-parametrizar-tu-sistema","True","False","False"
"12816213","Videos del Módulo de Opciones Avanzadas: Guía Completa para Aprovechar sus Funcionalidades","Aprende a usar Opciones Avanzadas: comprobantes, certificados, cierre contable e información exógena paso a paso.","published","Pymes","16589224","[16589224]","16589224","[]","9829033","1762915058","1776095573","https://universidad-pymes.loggro.com/es/articles/12816213-videos-del-modulo-de-opciones-avanzadas-guia-completa-para-aprovechar-sus-funcionalidades","True","False","False"
"12816019","Guía completa de videos del módulo POS: aprende a gestionar tu punto de venta paso a paso","Aprende a usar el POS: ventas, cajas, devoluciones y reportes con guías y videos paso a paso.","published","Pymes","16589224","[16589224]","16589224","[]","9829033","1762914628","1776093691","https://universidad-pymes.loggro.com/es/articles/12816019-guia-completa-de-videos-del-modulo-pos-aprende-a-gestionar-tu-punto-de-venta-paso-a-paso","True","False","False"
"12815625","Videos del módulo de Inventario: guía completa para aprender cada funcionalidad","Videos del módulo de inventario: aprende a gestionar categorías, bodegas, traslados y control de stock paso a paso.","published","Pymes","16589224","[16589224]","16589224","[]","9829033","1762913466","1776089107","https://universidad-pymes.loggro.com/es/articles/12815625-videos-del-modulo-de-inventario-guia-completa-para-aprender-cada-funcionalidad","True","False","False"
"12815633","Guía completa del módulo de Compras: videos y procesos paso a paso","Guía del módulo de compras: registra facturas, pagos, devoluciones y notas crédito paso a paso.","published","Pymes","16589224","[16589224]","16589224","[]","9829033","1762913481","1776088880","https://universidad-pymes.loggro.com/es/articles/12815633-guia-completa-del-modulo-de-compras-videos-y-procesos-paso-a-paso","True","False","False"
"12869870","Cómo ingresar a la App Móvil de Loggro Pymes y consultar información clave de tu negocio","App móvil Loggro Pymes: cómo ingresar y consultar ventas, utilidades y cajas fácil desde tu celular.","published","Pymes","","[16589215]","16589215","[]","9829033","1763473378","1775857029","https://universidad-pymes.loggro.com/es/articles/12869870-como-ingresar-a-la-app-movil-de-loggro-pymes-y-consultar-informacion-clave-de-tu-negocio","True","False","False"
"12816450","Cómo consultar reportes en la app móvil de Loggro Pymes (Ventas y Rentabilidad)","Aprende a consultar reportes de ventas y rentabilidad en la app móvil de Loggro Pymes paso a paso.","published","Pymes","16589215","[16589215]","16589215","[]","9829033","1762915834","1775854316","https://universidad-pymes.loggro.com/es/articles/12816450-como-consultar-reportes-en-la-app-movil-de-loggro-pymes-ventas-y-rentabilidad","True","False","False"
"12816359","Cómo gestionar las cajas registradoras desde la app móvil de Loggro Pymes","Gestiona y cierra cajas en Loggro Pymes desde la app móvil: consulta saldos, movimientos y estados fácilmente.","published","Pymes","16589215","[16589215]","16589215","[]","9829033","1762915517","1775852245","https://universidad-pymes.loggro.com/es/articles/12816359-como-gestionar-las-cajas-registradoras-desde-la-app-movil-de-loggro-pymes","True","False","False"
"12816287","Cómo cerrar sesión en la app móvil de Loggro Pymes (Guía paso a paso)","Cómo cerrar sesión en la app móvil de Loggro Pymes paso a paso y proteger el acceso a tu cuenta de forma segura.","published","Pymes","16589215","[16589215]","16589215","[]","9829033","1762915239","1775850454","https://universidad-pymes.loggro.com/es/articles/12816287-como-cerrar-sesion-en-la-app-movil-de-loggro-pymes-guia-paso-a-paso","True","False","False"
"12816544","¿Qué hacer cuando se vence una resolución de facturación electrónica (DIAN) y cómo configurarla en Loggro?","Qué hacer si se vence la resolución de facturación electrónica DIAN y cómo configurarla en Loggro paso a paso.","published","Pymes","16589209","[16589209]","16589209","[]","9829033","1762916013","1775849100","https://universidad-pymes.loggro.com/es/articles/12816544-que-hacer-cuando-se-vence-una-resolucion-de-facturacion-electronica-dian-y-como-configurarla-en-loggro","True","False","False"
"12816557","¿Qué significa “Pendientes por consignar” en el módulo de Bancos?","Pendientes por consignar: qué es, cómo funciona y cómo pasar saldos de caja a banco correctamente.","published","Pymes","16589209","[16589209]","16589209","[]","9829033","1762916066","1775776544","https://universidad-pymes.loggro.com/es/articles/12816557-que-significa-pendientes-por-consignar-en-el-modulo-de-bancos","True","False","False"
"12816555","¿Cuántos caracteres puedes usar en los comentarios de facturas y transacciones en Loggro?","Límites de caracteres en comentarios y observaciones de facturas y transacciones en Loggro.","published","Pymes","16589209","[16589209]","16589209","[]","9829033","1762916058","1775775825","https://universidad-pymes.loggro.com/es/articles/12816555-cuantos-caracteres-puedes-usar-en-los-comentarios-de-facturas-y-transacciones-en-loggro","True","False","False"
"12816550","Cómo gestionar los Impuestos Saludables (IBUA e ICUI) en facturas de compra en Loggro","Aprende a aplicar impuestos saludables (IBUA e ICUI) en compras y su impacto en inventario en Loggro.","published","Pymes","16589209","[16589209]","16589209","[]","9829033","1762916034","1775773258","https://universidad-pymes.loggro.com/es/articles/12816550-como-gestionar-los-impuestos-saludables-ibua-e-icui-en-facturas-de-compra-en-loggro","True","False","False"
"12816508","Cómo excluir automáticamente el IVA en ventas por departamento en Loggro Pymes","Configura la exclusión automática de IVA por departamento en Loggro y cumple la normativa sin errores.","published","Pymes","16589209","[16589209]","16589209","[]","9829033","1762915914","1775772558","https://universidad-pymes.loggro.com/es/articles/12816508-como-excluir-automaticamente-el-iva-en-ventas-por-departamento-en-loggro-pymes","True","False","False"
"12816446","Cómo copiar un egreso de dinero en Loggro (paso a paso)","Copia egresos en Loggro fácilmente: guía paso a paso para duplicar transacciones de Otros Egresos.","published","Pymes","16589209","[16589209]","16589209","[]","9829033","1762915786","1775771835","https://universidad-pymes.loggro.com/es/articles/12816446-como-copiar-un-egreso-de-dinero-en-loggro-paso-a-paso","True","False","False"
"12816407","¿Qué hacer si no encuentras una ciudad en Loggro Pymes?","Solicita la creación de ciudades en Loggro Pymes paso a paso y aprende cómo usarlas en tus contactos fácilmente.","published","Pymes","16589209","[16589209]","16589209","[]","9829033","1762915662","1775769690","https://universidad-pymes.loggro.com/es/articles/12816407-que-hacer-si-no-encuentras-una-ciudad-en-loggro-pymes","True","False","False"
"12869764","¿Cómo configurar y usar la tolerancia en la lista de precios?","Configura la tolerancia de precios y controla descuentos o cambios en ventas de forma fácil y segura.","published","Pymes","","[16589209]","16589209","[]","9829033","1763471905","1775768823","https://universidad-pymes.loggro.com/es/articles/12869764-como-configurar-y-usar-la-tolerancia-en-la-lista-de-precios","True","False","False"
"12816406","Diferencias entre Venta POS y Facturación Electrónica: guía clara y práctica","Diferencias entre Venta POS y Facturación Electrónica: requisitos, usos y claves para elegir correctamente.","published","Pymes","16589209","[16589209]","16589209","[]","9829033","1762915655","1775767422","https://universidad-pymes.loggro.com/es/articles/12816406-diferencias-entre-venta-pos-y-facturacion-electronica-guia-clara-y-practica","True","False","False"
"12816397","¿Qué sucede si solo ingreso información contable en Loggro?","Qué pasa al registrar solo contabilidad en Loggro y cómo afecta ventas, inventario y otros módulos.","published","Pymes","16589209","[16589209]","16589209","[]","9829033","1762915615","1775766496","https://universidad-pymes.loggro.com/es/articles/12816397-que-sucede-si-solo-ingreso-informacion-contable-en-loggro","True","False","False"
"12816364","Especificaciones mínimas de equipos para usar Loggro Pymes y Nómina","Requisitos mínimos de equipos e internet para usar Loggro Pymes y Nómina sin errores ni lentitud.","published","Pymes","16589209","[16589209]","16589209","[]","9829033","1762915523","1775764695","https://universidad-pymes.loggro.com/es/articles/12816364-especificaciones-minimas-de-equipos-para-usar-loggro-pymes-y-nomina","True","False","False"
"12816351","Cómo eliminar o inactivar un ítem en Loggro cuando el sistema no lo permite","Aprende a eliminar o inactivar ítems en Loggro paso a paso cuando el sistema no lo permite fácilmente.","published","Pymes","16589209","[16589209]","16589209","[]","9829033","1762915461","1775764139","https://universidad-pymes.loggro.com/es/articles/12816351-como-eliminar-o-inactivar-un-item-en-loggro-cuando-el-sistema-no-lo-permite","True","False","False"
"12816350","Cómo definir la bodega de salida de mercancía en una venta (POS y NO POS)","Define la bodega de salida en ventas POS y NO POS en Loggro y controla correctamente tu inventario.","published","Pymes","16589209","[16589209]","16589209","[]","9829033","1762915454","1775761490","https://universidad-pymes.loggro.com/es/articles/12816350-como-definir-la-bodega-de-salida-de-mercancia-en-una-venta-pos-y-no-pos","True","False","False"
"12816348","¿Cómo verificar qué usuario realizó una Venta en el POS?","Verifica qué usuario realizó una venta POS y consulta el historial de facturas paso a paso fácilmente.","published","Pymes","16589209","[16589209]","16589209","[]","9829033","1762915443","1775760827","https://universidad-pymes.loggro.com/es/articles/12816348-como-verificar-que-usuario-realizo-una-venta-en-el-pos","True","False","False"
"12816321","¿Cómo corregir un egreso anulado en un periodo diferente al de su elaboración?","Corrige egresos anulados en fechas distintas y evita descuadres contables con este paso a paso claro.","published","Pymes","16589209","[16589209]","16589209","[]","9829033","1762915321","1775754485","https://universidad-pymes.loggro.com/es/articles/12816321-como-corregir-un-egreso-anulado-en-un-periodo-diferente-al-de-su-elaboracion","True","False","False"
"12816283","Tipos de Notas Crédito Electrónicas en Loggro: cuándo usar cada una","Tipos de notas crédito en Loggro: aprende cuándo usar anulación, mayor valor y devoluciones paso a paso.","published","Pymes","16589209","[16589209]","16589209","[]","9829033","1762915217","1775753370","https://universidad-pymes.loggro.com/es/articles/12816283-tipos-de-notas-credito-electronicas-en-loggro-cuando-usar-cada-una","True","False","False"
"12816086","Cómo configurar el consecutivo para facturación electrónica desde POS en Loggro Pymes","Configura el consecutivo de facturación electrónica en POS en Loggro paso a paso y cumple con la DIAN fácilmente.","published","Pymes","16589209","[16589209]","16589209","[]","9829033","1762914779","1775751837","https://universidad-pymes.loggro.com/es/articles/12816086-como-configurar-el-consecutivo-para-facturacion-electronica-desde-pos-en-loggro-pymes","True","False","False"
"12816081","¿Qué saldos iniciales puedes cargar al comenzar en Loggro Pymes?","Carga saldos iniciales en Loggro Pymes paso a paso y organiza tu información financiera desde el inicio.","published","Pymes","16589209","[16589209]","16589209","[]","9829033","1762914770","1775745213","https://universidad-pymes.loggro.com/es/articles/12816081-que-saldos-iniciales-puedes-cargar-al-comenzar-en-loggro-pymes","True","False","False"
"12816286","Cómo importar notas crédito de venta en Loggro","Aprende a importar notas crédito de venta en Loggro usando Excel, paso a paso y sin errores.","published","Pymes","16589085","[16589085]","16589085","[]","9829033","1762915234","1775743470","https://universidad-pymes.loggro.com/es/articles/12816286-como-importar-notas-credito-de-venta-en-loggro","True","False","False"
"12816044","¿Qué información puedes exportar de Loggro Pymes y cómo hacerlo paso a paso?","Exporta ventas, compras e inventario en Loggro Pymes fácil y rápido. Sigue esta guía paso a paso.","published","Pymes","16589209","[16589209]","16589209","[]","9829033","1762914686","1775740903","https://universidad-pymes.loggro.com/es/articles/12816044-que-informacion-puedes-exportar-de-loggro-pymes-y-como-hacerlo-paso-a-paso","True","False","False"
